trend_id,school_id,academic_year,num_applications,num_accepted,num_enrolled,acceptance_rate,enrollment_rate,country
NGA_SCH_006712_ADM_2020,NGA_SCH_006712,2020/2021,1498,757,670,0.505788712,0.885361907,Nigeria
NGA_SCH_007680_ADM_2018,NGA_SCH_007680,2018/2019,1082,686,563,0.634849419,0.82072845,Nigeria
NGA_SCH_003268_ADM_2018,NGA_SCH_003268,2018/2019,566,275,194,0.487038402,0.707503543,Nigeria
NGA_SCH_001420_ADM_2018,NGA_SCH_001420,2018/2019,1083,935,848,0.864131009,0.90745489,Nigeria
NGA_SCH_008577_ADM_2015,NGA_SCH_008577,2015/2016,845,742,684,0.87908978,0.922722949,Nigeria
NGA_SCH_005489_ADM_2019,NGA_SCH_005489,2019/2020,1788,789,599,0.441726665,0.759947055,Nigeria
NGA_SCH_007942_ADM_2020,NGA_SCH_007942,2020/2021,1202,525,368,0.436928027,0.701633839,Nigeria
NGA_SCH_008623_ADM_2022,NGA_SCH_008623,2022/2023,406,346,297,0.854143151,0.859517195,Nigeria
NGA_SCH_006182_ADM_2022,NGA_SCH_006182,2022/2023,1159,488,369,0.421737195,0.75720695,Nigeria
NGA_SCH_000256_ADM_2021,NGA_SCH_000256,2021/2022,1938,1825,1590,0.942080404,0.871669653,Nigeria
NGA_SCH_007935_ADM_2017,NGA_SCH_007935,2017/2018,857,538,,0.627820279,0.837418374,Nigeria
NGA_SCH_007504_ADM_2021,NGA_SCH_007504,2021/2022,1450,1086,836,0.749585435,0.770633186,Nigeria
NGA_SCH_003167_ADM_2019,NGA_SCH_003167,2019/2020,,467,361,0.472327152,0.775002721,Nigeria
NGA_SCH_010512_ADM_2019,NGA_SCH_010512,2019/2020,256,222,180,0.867195704,0.814327882,Nigeria
NGA_SCH_006381_ADM_2021,NGA_SCH_006381,2021/2022,1980,1385,1248,0.699839773,0.901212501,Nigeria
NGA_SCH_001409_ADM_2019,NGA_SCH_001409,2019/2020,1290,679,581,0.526877214,0.855970789,Nigeria
NGA_SCH_002141_ADM_2022,NGA_SCH_002141,2022/2023,1737,1107,920,0.637820121,0.831226307,Nigeria
NGA_SCH_005909_ADM_2019,NGA_SCH_005909,2019/2020,736,570,402,0.775807077,0.706372981,Nigeria
NGA_SCH_011658_ADM_2024,NGA_SCH_011658,2024/2025,839,546,386,0.650957887,0.708053097,Nigeria
NGA_SCH_003198_ADM_2018,NGA_SCH_003198,2018/2019,284,162,149,0.572512938,0.923233956,Nigeria
NGA_SCH_011127_ADM_2024,NGA_SCH_011127,2024/2025,1264,813,621,0.643410934,0.76450639,Nigeria
NGA_SCH_002190_ADM_2015,NGA_SCH_002190,2015/2016,1905,1112,874,0.584194685,0.786497994,Nigeria
NGA_SCH_006857_ADM_2022,NGA_SCH_006857,2022/2023,653,377,333,0.577756061,0.883629536,Nigeria
NGA_SCH_005104_ADM_2022,NGA_SCH_005104,2022/2023,699,444,359,0.635992697,0.808957749,Nigeria
NGA_SCH_005572_ADM_2020,NGA_SCH_005572,2020/2021,369,206,152,0.56029749,0.742252694,Nigeria
NGA_SCH_007390_ADM_2022,NGA_SCH_007390,2022/2023,1399,1216,1064,0.869503042,0.875415399,Nigeria
NGA_SCH_006759_ADM_2016,NGA_SCH_006759,2016/2017,184,169,125,0.919280546,0.741591985,Nigeria
NGA_SCH_010347_ADM_2020,NGA_SCH_010347,2020/2021,647,392,345,0.606770163,0.881284339,Nigeria
NGA_SCH_007353_ADM_2020,NGA_SCH_007353,2020/2021,1402,927,687,0.661852878,0.742154213,Nigeria
NGA_SCH_000214_ADM_2021,NGA_SCH_000214,2021/2022,94,47,44,0.502278829,0.937704665,Nigeria
NGA_SCH_001835_ADM_2017,NGA_SCH_001835,2017/2018,233,217,186,0.932080377,0.860809599,Nigeria
NGA_SCH_010442_ADM_2019,NGA_SCH_010442,2019/2020,836,414,305,0.496161945,0.736888905,Nigeria
NGA_SCH_009232_ADM_2015,NGA_SCH_009232,2015/2016,1541,1100,776,0.713927959,0.705571373,Nigeria
NGA_SCH_008257_ADM_2021,NGA_SCH_008257,2021/2022,1016,524,451,0.516474788,0.861963509,Nigeria
NGA_SCH_009856_ADM_2018,NGA_SCH_009856,2018/2019,1652,990,802,0.5998672,0.811031914,Nigeria
NGA_SCH_005418_ADM_2018,NGA_SCH_005418,2018/2019,1344,793,713,,0.899177856,Nigeria
NGA_SCH_004276_ADM_2024,NGA_SCH_004276,2024/2025,945,512,368,0.542255354,0.718765902,Nigeria
NGA_SCH_003296_ADM_2019,NGA_SCH_003296,2019/2020,1149,905,715,0.788246108,0.790539233,Nigeria
NGA_SCH_010370_ADM_2023,NGA_SCH_010370,2023/2024,468,323,236,0.691824565,0.731453362,Nigeria
NGA_SCH_001814_ADM_2019,NGA_SCH_001814,2019/2020,1604,910,744,0.567510758,0.81857629,Nigeria
NGA_SCH_011587_ADM_2021,NGA_SCH_011587,2021/2022,1573,1224,986,0.778338216,0.805648292,Nigeria
NGA_SCH_000267_ADM_2023,NGA_SCH_000267,2023/2024,316,158,133,0.500591179,0.841860802,Nigeria
NGA_SCH_004183_ADM_2022,NGA_SCH_004183,2022/2023,671,505,431,0.75380992,0.853549423,Nigeria
NGA_SCH_001963_ADM_2019,NGA_SCH_001963,2019/2020,1124,843,601,0.750363826,0.713377099,Nigeria
NGA_SCH_003115_ADM_2020,NGA_SCH_003115,2020/2021,1941,1217,1058,0.627341753,0.869907712,Nigeria
NGA_SCH_000745_ADM_2022,NGA_SCH_000745,2022/2023,,204,153,0.873572514,0.753922842,Nigeria
NGA_SCH_009088_ADM_2017,NGA_SCH_009088,2017/2018,297,145,125,0.490545828,0.862980176,Nigeria
NGA_SCH_011107_ADM_2021,NGA_SCH_011107,2021/2022,576,405,347,0.703332246,0.857436742,Nigeria
NGA_SCH_009597_ADM_2017,NGA_SCH_009597,2017/2018,1283,1114,997,0.868488369,0.895406954,Nigeria
NGA_SCH_010539_ADM_2022,NGA_SCH_010539,2022/2023,1228,1040,809,0.847043864,0.778611119,Nigeria
NGA_SCH_004643_ADM_2021,NGA_SCH_004643,2021/2022,947,718,660,0.759046403,0.920259574,Nigeria
NGA_SCH_003026_ADM_2024,NGA_SCH_003026,2024/2025,,655,478,0.756389763,0.73078759,Nigeria
NGA_SCH_008921_ADM_2020,NGA_SCH_008921,2020/2021,639,311,237,0.487274346,0.76383674,Nigeria
NGA_SCH_006121_ADM_2016,NGA_SCH_006121,2016/2017,,134,97,0.640692067,0.730638844,Nigeria
NGA_SCH_011615_ADM_2024,NGA_SCH_011615,2024/2025,110,100,78,0.918085488,0.788562508,Nigeria
NGA_SCH_010936_ADM_2023,NGA_SCH_010936,2023/2024,615,293,265,0.477593283,0.90686008,Nigeria
NGA_SCH_003921_ADM_2021,NGA_SCH_003921,2021/2022,1816,1362,1236,0.750357723,0.907887246,Nigeria
NGA_SCH_008544_ADM_2023,NGA_SCH_008544,2023/2024,1063,811,759,0.763429093,0.936615086,Nigeria
NGA_SCH_011250_ADM_2020,NGA_SCH_011250,2020/2021,415,382,362,0.922424457,0.947681497,Nigeria
NGA_SCH_004184_ADM_2024,NGA_SCH_004184,2024/2025,653,480,373,0.736404504,0.777476469,Nigeria
NGA_SCH_004432_ADM_2023,NGA_SCH_004432,2023/2024,68,43,40,0.640576143,0.944092477,Nigeria
NGA_SCH_004711_ADM_2020,NGA_SCH_004711,2020/2021,1525,849,753,0.556844689,0.887918965,Nigeria
NGA_SCH_009467_ADM_2021,NGA_SCH_009467,2021/2022,1468,1246,1145,0.84889317,0.918994329,Nigeria
NGA_SCH_000270_ADM_2019,NGA_SCH_000270,2019/2020,1226,619,506,0.505419225,0.818636088,Nigeria
NGA_SCH_002600_ADM_2022,NGA_SCH_002600,2022/2023,1611,846,743,0.525525365,,Nigeria
NGA_SCH_010986_ADM_2023,NGA_SCH_010986,2023/2024,209,115,103,0.55102691,0.895964143,Nigeria
NGA_SCH_004746_ADM_2022,NGA_SCH_004746,2022/2023,1146,864,698,0.754557477,0.807907041,Nigeria
NGA_SCH_008204_ADM_2023,NGA_SCH_008204,2023/2024,1317,1016,842,0.7721638,0.829665324,Nigeria
NGA_SCH_001092_ADM_2019,NGA_SCH_001092,2019/2020,322,189,133,0.587483659,0.705057865,Nigeria
NGA_SCH_004741_ADM_2021,NGA_SCH_004741,2021/2022,747,376,322,0.50361667,0.857707678,Nigeria
NGA_SCH_008849_ADM_2019,NGA_SCH_008849,2019/2020,59,29,21,0.507747446,0.748683179,Nigeria
NGA_SCH_009264_ADM_2016,NGA_SCH_009264,2016/2017,1259,,598,0.577701951,0.823143667,Nigeria
NGA_SCH_005801_ADM_2017,NGA_SCH_005801,2017/2018,637,373,302,0.587029366,0.812216489,Nigeria
NGA_SCH_001787_ADM_2017,NGA_SCH_001787,2017/2018,911,428,341,0.469835154,0.796901266,Nigeria
NGA_SCH_009698_ADM_2023,NGA_SCH_009698,2023/2024,1622,1089,843,0.671848315,0.774473885,Nigeria
NGA_SCH_003955_ADM_2023,NGA_SCH_003955,2023/2024,838,498,448,0.594362651,0.900818813,Nigeria
NGA_SCH_005765_ADM_2019,NGA_SCH_005765,2019/2020,1740,811,707,0.466405434,0.872140169,Nigeria
NGA_SCH_004169_ADM_2024,NGA_SCH_004169,2024/2025,1584,888,679,0.560659928,0.765497716,Nigeria
NGA_SCH_010816_ADM_2020,NGA_SCH_010816,2020/2021,605,525,453,0.868376269,0.863308772,Nigeria
NGA_SCH_009922_ADM_2022,NGA_SCH_009922,2022/2023,1818,1092,1009,0.601074828,0.924657515,Nigeria
NGA_SCH_005550_ADM_2015,NGA_SCH_005550,2015/2016,1033,948,828,0.918109739,0.873813981,Nigeria
NGA_SCH_004951_ADM_2022,NGA_SCH_004951,2022/2023,1416,913,704,0.64481836,0.771392529,Nigeria
NGA_SCH_003759_ADM_2023,NGA_SCH_003759,2023/2024,664,448,389,0.676058299,0.868490251,Nigeria
NGA_SCH_003096_ADM_2016,NGA_SCH_003096,2016/2017,69,55,39,0.799790179,0.727067057,Nigeria
NGA_SCH_010630_ADM_2020,NGA_SCH_010630,2020/2021,742,431,371,0.580964998,0.861599435,Nigeria
NGA_SCH_000451_ADM_2023,NGA_SCH_000451,2023/2024,977,905,635,0.926967538,0.702631512,Nigeria
NGA_SCH_004605_ADM_2024,NGA_SCH_004605,2024/2025,487,300,210,0.617526156,0.700472671,Nigeria
NGA_SCH_002460_ADM_2020,NGA_SCH_002460,2020/2021,1915,1671,1317,0.872643494,0.78842286,Nigeria
NGA_SCH_004948_ADM_2023,NGA_SCH_004948,2023/2024,532,450,383,0.846981896,0.852346972,Nigeria
NGA_SCH_000658_ADM_2021,NGA_SCH_000658,2021/2022,1946,1413,1273,0.726521291,0.901476412,Nigeria
NGA_SCH_010906_ADM_2019,NGA_SCH_010906,2019/2020,182,116,,0.638740136,0.819958812,Nigeria
NGA_SCH_007085_ADM_2021,NGA_SCH_007085,2021/2022,278,241,186,0.867644009,0.775529026,Nigeria
NGA_SCH_010612_ADM_2023,NGA_SCH_010612,2023/2024,493,434,393,0.881843805,0.905725488,Nigeria
NGA_SCH_010915_ADM_2016,NGA_SCH_010915,2016/2017,605,404,350,0.6681915,0.867943916,Nigeria
NGA_SCH_009012_ADM_2019,NGA_SCH_009012,2019/2020,1293,895,800,0.692399184,0.894860582,Nigeria
NGA_SCH_007366_ADM_2024,NGA_SCH_007366,2024/2025,536,229,175,0.428945437,0.766720455,Nigeria
NGA_SCH_000726_ADM_2016,NGA_SCH_000726,2016/2017,1567,918,864,0.585961006,0.941938581,Nigeria
NGA_SCH_011707_ADM_2022,NGA_SCH_011707,2022/2023,222,144,127,0.652136235,0.882961636,Nigeria
NGA_SCH_001754_ADM_2022,NGA_SCH_001754,2022/2023,932,459,324,0.492707209,0.707534923,Nigeria
NGA_SCH_007311_ADM_2017,NGA_SCH_007311,2017/2018,1473,858,671,0.582547113,0.78304637,Nigeria
NGA_SCH_006599_ADM_2020,NGA_SCH_006599,2020/2021,1361,1123,853,0.825708312,0.760182839,Nigeria
NGA_SCH_007800_ADM_2024,NGA_SCH_007800,2024/2025,686,317,262,0.462175515,0.827121663,Nigeria
NGA_SCH_007566_ADM_2018,NGA_SCH_007566,2018/2019,754,365,317,0.484574805,0.871068103,Nigeria
NGA_SCH_002749_ADM_2021,NGA_SCH_002749,2021/2022,1650,1128,855,0.683843803,0.758240511,Nigeria
NGA_SCH_010626_ADM_2018,NGA_SCH_010626,2018/2019,1526,1315,936,0.862384929,0.712068732,Nigeria
NGA_SCH_010208_ADM_2016,NGA_SCH_010208,2016/2017,1573,1479,1173,0.940344116,0.793236794,Nigeria
NGA_SCH_010348_ADM_2022,NGA_SCH_010348,2022/2023,934,744,678,0.797164016,0.911864875,Nigeria
NGA_SCH_009135_ADM_2021,NGA_SCH_009135,2021/2022,730,562,444,0.770169257,0.791399403,Nigeria
NGA_SCH_002395_ADM_2018,NGA_SCH_002395,2018/2019,272,145,118,0.536371971,0.816723521,Nigeria
NGA_SCH_007404_ADM_2019,NGA_SCH_007404,2019/2020,1777,927,772,0.521849991,0.83312857,Nigeria
NGA_SCH_002938_ADM_2020,NGA_SCH_002938,2020/2021,258,118,86,0.461236877,0.728977769,Nigeria
NGA_SCH_001890_ADM_2022,NGA_SCH_001890,2022/2023,391,322,279,0.824133979,0.868926875,Nigeria
NGA_SCH_007933_ADM_2023,NGA_SCH_007933,2023/2024,156,131,95,0.842308327,0.730227394,Nigeria
NGA_SCH_004712_ADM_2015,NGA_SCH_004712,2015/2016,74,43,32,0.585226077,0.757731516,Nigeria
NGA_SCH_005780_ADM_2024,NGA_SCH_005780,2024/2025,1643,964,807,0.587127984,0.837360141,Nigeria
NGA_SCH_005255_ADM_2024,NGA_SCH_005255,2024/2025,191,89,73,0.471194763,0.82239251,Nigeria
NGA_SCH_001266_ADM_2019,NGA_SCH_001266,2019/2020,1936,986,876,0.509313862,0.889225034,Nigeria
NGA_SCH_006777_ADM_2020,NGA_SCH_006777,2020/2021,1652,746,626,0.451912262,0.839564477,Nigeria
NGA_SCH_001379_ADM_2021,NGA_SCH_001379,2021/2022,1907,1047,839,0.549318337,0.802207654,Nigeria
NGA_SCH_003182_ADM_2019,NGA_SCH_003182,2019/2020,1567,879,702,0.561537243,0.799707856,Nigeria
NGA_SCH_006669_ADM_2021,NGA_SCH_006669,2021/2022,1302,874,680,0.671785613,0.77808393,Nigeria
NGA_SCH_000324_ADM_2016,NGA_SCH_000324,2016/2017,140,92,76,0.664059305,0.833842718,Nigeria
NGA_SCH_008095_ADM_2020,NGA_SCH_008095,2020/2021,663,355,284,0.535493056,0.801715803,Nigeria
NGA_SCH_000606_ADM_2021,NGA_SCH_000606,2021/2022,1787,777,613,0.435131681,0.789104464,Nigeria
NGA_SCH_005782_ADM_2022,NGA_SCH_005782,2022/2023,759,474,424,0.624642366,0.894876491,Nigeria
NGA_SCH_004920_ADM_2018,NGA_SCH_004920,2018/2019,380,210,156,0.554689997,0.743924484,Nigeria
NGA_SCH_001915_ADM_2016,NGA_SCH_001915,2016/2017,763,309,292,0.405966159,0.947425038,Nigeria
NGA_SCH_001762_ADM_2020,NGA_SCH_001762,2020/2021,567,347,249,0.612361404,0.718359343,Nigeria
NGA_SCH_009497_ADM_2017,NGA_SCH_009497,2017/2018,1991,1428,1204,0.717619349,0.843711375,Nigeria
NGA_SCH_003709_ADM_2017,NGA_SCH_003709,2017/2018,1685,945,787,0.561243081,0.833577584,Nigeria
NGA_SCH_009323_ADM_2022,NGA_SCH_009323,2022/2023,917,541,457,0.590734,0.845487048,Nigeria
NGA_SCH_006163_ADM_2022,NGA_SCH_006163,2022/2023,1085,,450,0.569588943,0.728217951,Nigeria
NGA_SCH_003935_ADM_2022,NGA_SCH_003935,2022/2023,402,287,244,0.715634729,0.850338004,Nigeria
NGA_SCH_001523_ADM_2019,NGA_SCH_001523,2019/2020,1746,1432,1210,0.82060956,0.84549334,Nigeria
NGA_SCH_007499_ADM_2019,NGA_SCH_007499,2019/2020,682,377,356,0.553870515,0.945429018,Nigeria
NGA_SCH_009391_ADM_2021,NGA_SCH_009391,2021/2022,851,545,491,0.640536487,0.900928419,Nigeria
NGA_SCH_010527_ADM_2022,NGA_SCH_010527,2022/2023,1111,648,535,0.58335666,0.825784645,Nigeria
NGA_SCH_006851_ADM_2024,NGA_SCH_006851,2024/2025,1071,770,711,0.719102344,0.924095463,Nigeria
NGA_SCH_005198_ADM_2023,NGA_SCH_005198,2023/2024,653,527,493,0.807213738,0.936644739,Nigeria
NGA_SCH_006878_ADM_2017,NGA_SCH_006878,2017/2018,297,176,152,0.595636898,0.86405652,Nigeria
NGA_SCH_005775_ADM_2019,NGA_SCH_005775,2019/2020,779,337,300,0.433774479,0.891631991,Nigeria
NGA_SCH_004852_ADM_2019,NGA_SCH_004852,2019/2020,593,428,402,0.722804555,0.940830761,Nigeria
NGA_SCH_003488_ADM_2024,NGA_SCH_003488,2024/2025,998,518,470,0.519529368,0.907358611,Nigeria
NGA_SCH_005132_ADM_2020,NGA_SCH_005132,2020/2021,217,127,92,0.589068556,0.731395596,Nigeria
NGA_SCH_005811_ADM_2016,NGA_SCH_005811,2016/2017,610,361,319,0.593056138,0.885683178,Nigeria
NGA_SCH_008944_ADM_2023,NGA_SCH_008944,2023/2024,850,364,266,0.429337966,0.733222981,Nigeria
NGA_SCH_006628_ADM_2018,NGA_SCH_006628,2018/2019,1938,1770,1516,0.913755248,0.856718686,Nigeria
NGA_SCH_009964_ADM_2021,NGA_SCH_009964,2021/2022,1545,1115,970,0.722076815,0.870064581,Nigeria
NGA_SCH_001968_ADM_2024,NGA_SCH_001968,2024/2025,1567,1268,1035,0.809796787,0.817004225,Nigeria
NGA_SCH_009220_ADM_2014,NGA_SCH_009220,2014/2015,1784,795,753,0.445674848,0.947783644,Nigeria
NGA_SCH_000453_ADM_2024,NGA_SCH_000453,2024/2025,1458,940,863,0.645012726,0.918418182,Nigeria
NGA_SCH_002311_ADM_2018,NGA_SCH_002311,2018/2019,1518,1125,988,0.741622854,0.878224913,Nigeria
NGA_SCH_001918_ADM_2021,NGA_SCH_001918,2021/2022,1672,1141,878,0.682921851,0.769703374,Nigeria
NGA_SCH_008111_ADM_2017,NGA_SCH_008111,2017/2018,379,260,221,0.686508051,0.853288837,Nigeria
NGA_SCH_003336_ADM_2018,NGA_SCH_003336,2018/2019,1853,1200,1110,0.647696298,0.925263794,Nigeria
NGA_SCH_002681_ADM_2022,NGA_SCH_002681,2022/2023,177,101,82,0.572380058,0.812830071,Nigeria
NGA_SCH_011611_ADM_2024,NGA_SCH_011611,2024/2025,887,809,,0.913082923,0.76297206,Nigeria
NGA_SCH_007835_ADM_2021,NGA_SCH_007835,2021/2022,1776,1286,1193,0.724346896,,Nigeria
NGA_SCH_008389_ADM_2023,NGA_SCH_008389,2023/2024,1690,1351,987,0.79957119,0.730755772,Nigeria
NGA_SCH_005356_ADM_2024,NGA_SCH_005356,2024/2025,1366,648,517,0.47488531,0.798104987,Nigeria
NGA_SCH_002861_ADM_2024,NGA_SCH_002861,2024/2025,1190,666,490,0.560279833,0.73590309,Nigeria
NGA_SCH_008430_ADM_2022,NGA_SCH_008430,2022/2023,1282,612,547,0.477809695,0.893903298,Nigeria
NGA_SCH_007752_ADM_2024,NGA_SCH_007752,2024/2025,1229,549,430,0.447125349,0.78352593,Nigeria
NGA_SCH_006940_ADM_2017,NGA_SCH_006940,2017/2018,1454,975,915,0.670880709,0.93940663,Nigeria
NGA_SCH_004189_ADM_2021,NGA_SCH_004189,2021/2022,992,552,461,0.55696658,0.835884483,Nigeria
NGA_SCH_006102_ADM_2018,NGA_SCH_006102,2018/2019,801,711,567,0.888580034,0.798613933,Nigeria
NGA_SCH_008141_ADM_2019,NGA_SCH_008141,2019/2020,1911,1236,935,0.647179903,0.757110128,Nigeria
NGA_SCH_003450_ADM_2016,NGA_SCH_003450,2016/2017,1535,673,483,0.438779682,0.718682057,Nigeria
NGA_SCH_001139_ADM_2024,NGA_SCH_001139,2024/2025,1172,548,443,0.467845454,0.809402276,Nigeria
NGA_SCH_005328_ADM_2021,NGA_SCH_005328,2021/2022,1150,555,469,0.482872914,0.845560323,Nigeria
NGA_SCH_002280_ADM_2024,NGA_SCH_002280,2024/2025,1210,905,783,0.7484492,0.866106283,Nigeria
NGA_SCH_011220_ADM_2024,NGA_SCH_011220,2024/2025,1110,461,362,0.416135484,0.787016961,Nigeria
NGA_SCH_007928_ADM_2024,NGA_SCH_007928,2024/2025,1979,1655,1381,0.836759017,0.834654427,Nigeria
NGA_SCH_005058_ADM_2015,NGA_SCH_005058,2015/2016,1356,636,562,0.469630284,0.884553014,Nigeria
NGA_SCH_001492_ADM_2017,NGA_SCH_001492,2017/2018,841,742,630,0.882718075,0.849707229,Nigeria
NGA_SCH_002960_ADM_2023,NGA_SCH_002960,2023/2024,929,436,353,0.470330086,0.809883716,Nigeria
NGA_SCH_007699_ADM_2023,NGA_SCH_007699,2023/2024,1821,1053,850,0.578741085,0.807269355,Nigeria
NGA_SCH_011457_ADM_2019,NGA_SCH_011457,2019/2020,1922,1695,1519,0.882170995,0.896512078,Nigeria
NGA_SCH_006030_ADM_2020,NGA_SCH_006030,2020/2021,1044,510,413,0.489375005,0.810468266,Nigeria
NGA_SCH_001700_ADM_2018,NGA_SCH_001700,2018/2019,246,129,92,0.527578226,0.715955029,Nigeria
NGA_SCH_000236_ADM_2019,NGA_SCH_000236,2019/2020,1647,1082,921,0.657246339,0.851474204,Nigeria
NGA_SCH_004796_ADM_2020,NGA_SCH_004796,2020/2021,329,196,166,0.596434346,0.848711175,Nigeria
NGA_SCH_000587_ADM_2019,NGA_SCH_000587,2019/2020,559,437,364,0.783176218,0.834799834,Nigeria
NGA_SCH_007683_ADM_2020,NGA_SCH_007683,2020/2021,395,258,244,0.654262566,0.946908437,Nigeria
NGA_SCH_002856_ADM_2022,NGA_SCH_002856,2022/2023,805,667,504,0.82924778,0.755984471,Nigeria
NGA_SCH_008074_ADM_2023,NGA_SCH_008074,2023/2024,211,114,106,0.540960355,0.933442336,Nigeria
NGA_SCH_009983_ADM_2018,NGA_SCH_009983,2018/2019,1909,1483,1210,0.776971472,0.816573351,Nigeria
NGA_SCH_001079_ADM_2023,NGA_SCH_001079,2023/2024,639,417,319,,0.766322469,Nigeria
NGA_SCH_008090_ADM_2021,NGA_SCH_008090,2021/2022,553,472,332,0.854756653,0.70412206,Nigeria
NGA_SCH_002004_ADM_2024,NGA_SCH_002004,2024/2025,897,652,514,0.727861585,0.788493475,Nigeria
NGA_SCH_011119_ADM_2017,NGA_SCH_011119,2017/2018,1632,1055,751,0.6470118,0.712253911,Nigeria
NGA_SCH_009366_ADM_2021,NGA_SCH_009366,2021/2022,557,354,286,0.636848756,0.80931918,
NGA_SCH_005478_ADM_2014,NGA_SCH_005478,2014/2015,1950,1265,935,0.648797442,0.739490089,Nigeria
NGA_SCH_009388_ADM_2015,NGA_SCH_009388,2015/2016,916,685,636,0.748090571,0.929164976,Nigeria
NGA_SCH_001228_ADM_2016,NGA_SCH_001228,2016/2017,425,300,266,0.707546139,0.886935413,Nigeria
NGA_SCH_011436_ADM_2022,NGA_SCH_011436,2022/2023,1841,1212,1146,0.658423386,0.945565249,Nigeria
NGA_SCH_003458_ADM_2017,NGA_SCH_003458,2017/2018,1976,1267,1113,0.641417917,0.879087968,Nigeria
NGA_SCH_006204_ADM_2018,NGA_SCH_006204,2018/2019,347,147,107,0.424814665,0.734488392,Nigeria
NGA_SCH_007190_ADM_2022,NGA_SCH_007190,2022/2023,126,101,82,0.807946603,0.81698526,Nigeria
NGA_SCH_001127_ADM_2019,NGA_SCH_001127,2019/2020,1696,1038,863,0.612572795,0.831522709,Nigeria
NGA_SCH_008095_ADM_2017,NGA_SCH_008095,2017/2018,298,264,213,0.886810282,0.807941251,Nigeria
NGA_SCH_000406_ADM_2020,NGA_SCH_000406,2020/2021,968,663,591,0.685817343,0.89289286,Nigeria
NGA_SCH_005164_ADM_2023,NGA_SCH_005164,2023/2024,1957,1772,1668,0.905480886,0.941407487,Nigeria
NGA_SCH_011162_ADM_2022,NGA_SCH_011162,2022/2023,1201,,845,0.817708024,0.861087092,Nigeria
NGA_SCH_003039_ADM_2021,NGA_SCH_003039,2021/2022,226,97,75,0.432587387,0.781565097,Nigeria
NGA_SCH_004971_ADM_2021,NGA_SCH_004971,2021/2022,613,466,376,0.760858209,0.807142473,Nigeria
NGA_SCH_007871_ADM_2021,NGA_SCH_007871,2021/2022,863,677,594,0.784806631,0.878102155,Nigeria
NGA_SCH_008190_ADM_2015,NGA_SCH_008190,2015/2016,1458,596,533,0.409291054,0.895655122,Nigeria
NGA_SCH_000958_ADM_2019,NGA_SCH_000958,2019/2020,,1627,1220,0.834805931,0.750315901,Nigeria
NGA_SCH_008855_ADM_2019,NGA_SCH_008855,2019/2020,1409,1136,833,0.806902167,0.734108766,Nigeria
NGA_SCH_004397_ADM_2019,NGA_SCH_004397,2019/2020,890,645,572,0.724744085,0.887470963,Nigeria
NGA_SCH_009970_ADM_2021,NGA_SCH_009970,2021/2022,326,166,121,0.510067146,0.73208492,Nigeria
NGA_SCH_006961_ADM_2019,NGA_SCH_006961,2019/2020,611,305,286,0.500677755,0.938806371,Nigeria
NGA_SCH_004337_ADM_2019,NGA_SCH_004337,2019/2020,1445,753,592,0.521383545,0.787457414,Nigeria
NGA_SCH_000805_ADM_2017,NGA_SCH_000805,2017/2018,53,44,40,0.838225073,0.910607701,Nigeria
NGA_SCH_003988_ADM_2022,NGA_SCH_003988,2022/2023,1254,1134,892,0.904605981,0.786670418,Nigeria
NGA_SCH_009749_ADM_2020,NGA_SCH_009749,2020/2021,,175,158,0.913724041,0.90701612,Nigeria
NGA_SCH_006882_ADM_2020,NGA_SCH_006882,2020/2021,1731,1368,1213,0.79041343,0.886887571,Nigeria
NGA_SCH_003914_ADM_2020,NGA_SCH_003914,2020/2021,622,568,508,0.913416289,0.895259622,Nigeria
NGA_SCH_004345_ADM_2021,NGA_SCH_004345,2021/2022,,1589,1366,0.827856621,0.860162126,Nigeria
NGA_SCH_001955_ADM_2023,NGA_SCH_001955,2023/2024,,770,722,0.580119687,0.938240672,Nigeria
NGA_SCH_000285_ADM_2016,NGA_SCH_000285,2016/2017,1996,1492,1232,0.747667336,0.825878378,Nigeria
NGA_SCH_000854_ADM_2024,NGA_SCH_000854,2024/2025,1503,1383,1304,0.92047432,0.943242011,Nigeria
NGA_SCH_009083_ADM_2024,NGA_SCH_009083,2024/2025,1886,980,795,0.520082501,0.811588388,Nigeria
NGA_SCH_010974_ADM_2019,NGA_SCH_010974,2019/2020,1521,853,766,0.561436786,0.898644996,Nigeria
NGA_SCH_001355_ADM_2020,NGA_SCH_001355,2020/2021,1035,502,448,0.485119032,0.893070024,Nigeria
NGA_SCH_005230_ADM_2024,NGA_SCH_005230,2024/2025,1857,1724,1441,0.928527675,0.836263995,Nigeria
NGA_SCH_001309_ADM_2021,NGA_SCH_001309,2021/2022,436,346,261,0.793818279,0.755373713,Nigeria
NGA_SCH_009971_ADM_2017,NGA_SCH_009971,2017/2018,841,431,313,0.512663664,0.727711882,Nigeria
NGA_SCH_005745_ADM_2018,NGA_SCH_005745,2018/2019,1782,1103,924,0.619361474,0.8381502,Nigeria
NGA_SCH_007356_ADM_2020,NGA_SCH_007356,2020/2021,671,410,326,0.611599598,0.797349178,Nigeria
NGA_SCH_006654_ADM_2017,NGA_SCH_006654,2017/2018,1537,1312,1240,0.854017337,0.945633238,Nigeria
NGA_SCH_010382_ADM_2022,NGA_SCH_010382,2022/2023,232,188,132,0.812953222,0.702833764,Nigeria
