school_id,num_applications,num_accepted,num_enrolled,acceptance_rate,enrollment_rate,cal_year
NGA_SCH_011207,189.0,691.9029827954799,91.0,366.1,13.2,2017
NGA_SCH_006667,581.0,322.0,275.0,55.4,85.4,2017
NGA_SCH_008675,1701.0,701.0,567.0,41.2,80.9,2017
NGA_SCH_006654,1537.0,1312.0,1240.0,85.4,94.5,2017
NGA_SCH_001537,1478.0,1314.0,1064.0,88.9,81.0,2017
NGA_SCH_000805,53.0,44.0,40.0,83.0,90.9,2017
NGA_SCH_007857,112.0,70.0,60.0,62.5,85.7,2017
NGA_SCH_008095,298.0,264.0,213.0,88.6,80.7,2017
NGA_SCH_003458,1976.0,1267.0,1113.0,64.1,87.8,2017
NGA_SCH_005102,517.0,463.0,326.0,89.6,70.4,2017
NGA_SCH_011119,1632.0,1055.0,751.0,64.6,71.2,2017
NGA_SCH_001492,841.0,742.0,630.0,88.2,84.9,2017
NGA_SCH_009971,841.0,431.0,313.0,51.2,72.6,2017
NGA_SCH_001945,381.0,312.0,242.0,81.9,77.6,2017
NGA_SCH_003779,1029.4926440539436,691.9029827954799,254.0,67.2,36.7,2017
NGA_SCH_006204,1524.0,616.0,497.0,40.4,80.7,2017
NGA_SCH_001138,297.0,137.0,126.0,46.1,92.0,2017
NGA_SCH_009291,530.0,314.0,571.2093307527758,59.2,181.9,2017
NGA_SCH_010595,1029.4926440539436,1169.0,914.0,113.6,78.2,2017
NGA_SCH_001008,1909.0,1003.0,810.0,52.5,80.8,2017
NGA_SCH_011684,1412.0,762.0,571.2093307527758,54.0,75.0,2017
NGA_SCH_008945,1853.0,1013.0,818.0,54.7,80.8,2017
NGA_SCH_000368,1803.0,1095.0,853.0,60.7,77.9,2017
NGA_SCH_008746,1419.0,1120.0,1040.0,78.9,92.9,2017
NGA_SCH_011057,1029.4926440539436,876.0,770.0,85.1,87.9,2017
NGA_SCH_003326,1316.0,1160.0,822.0,88.1,70.9,2017
NGA_SCH_007485,558.0,373.0,305.0,66.8,81.8,2017
NGA_SCH_000031,222.0,182.0,135.0,82.0,74.2,2017
NGA_SCH_000538,243.0,123.0,105.0,50.6,85.4,2017
NGA_SCH_006969,771.0,403.0,367.0,52.3,91.1,2017
NGA_SCH_005645,1524.0,1426.0,1004.0,93.6,70.4,2017
NGA_SCH_004852,1386.0,976.0,727.0,70.4,74.5,2017
NGA_SCH_008532,1653.0,1372.0,1052.0,83.0,76.7,2017
NGA_SCH_005722,1984.0,1794.0,1354.0,90.4,75.5,2017
NGA_SCH_005447,1710.0,894.0,645.0,52.3,72.1,2017
NGA_SCH_001626,1584.0,906.0,671.0,57.2,74.1,2017
NGA_SCH_002881,1810.0,1524.0,1186.0,84.2,77.8,2017
NGA_SCH_008111,379.0,260.0,221.0,68.6,85.0,2017
NGA_SCH_006767,89.0,63.0,48.0,70.8,76.2,2017
NGA_SCH_009360,1770.0,722.0,515.0,40.8,71.3,2017
NGA_SCH_008378,977.0,824.0,774.0,84.3,93.9,2017
NGA_SCH_008747,428.0,314.0,294.0,73.4,93.6,2017
NGA_SCH_007738,1381.0,1066.0,882.0,77.2,82.7,2017
NGA_SCH_003537,315.0,282.0,206.0,89.5,73.0,2017
NGA_SCH_002371,1994.0,1238.0,932.0,62.1,75.3,2017
NGA_SCH_008147,1133.0,470.0,409.0,41.5,87.0,2017
NGA_SCH_001828,1639.0,1066.0,816.0,65.0,76.5,2017
NGA_SCH_000088,254.0,139.0,102.0,54.7,73.4,2017
NGA_SCH_006546,659.0,502.0,571.2093307527758,76.2,113.8,2017
NGA_SCH_007783,865.0,420.0,338.0,48.6,80.5,2017
NGA_SCH_005174,635.0,372.0,298.0,58.6,80.1,2017
NGA_SCH_008559,1583.0,900.0,782.0,56.9,86.9,2017
NGA_SCH_002252,277.0,236.0,176.0,85.2,74.6,2017
NGA_SCH_000645,382.0,256.0,219.0,67.0,85.5,2017
NGA_SCH_010098,157.0,139.0,119.0,88.5,85.6,2017
NGA_SCH_007667,1210.0,813.0,687.0,67.2,84.5,2017
NGA_SCH_001069,924.0,740.0,561.0,80.1,75.8,2017
NGA_SCH_007935,857.0,538.0,571.2093307527758,62.8,106.2,2017
NGA_SCH_010284,170.0,154.0,135.0,90.6,87.7,2017
NGA_SCH_008877,1034.0,750.0,674.0,72.5,89.9,2017
NGA_SCH_011706,1132.0,503.0,413.0,44.4,82.1,2017
NGA_SCH_006291,1029.4926440539436,558.0,477.0,54.2,85.5,2017
NGA_SCH_006878,297.0,176.0,152.0,59.3,86.4,2017
NGA_SCH_003709,1685.0,945.0,787.0,56.1,83.3,2017
NGA_SCH_009497,1991.0,1428.0,1204.0,71.7,84.3,2017
NGA_SCH_004724,673.0,472.0,447.0,70.1,94.7,2017
NGA_SCH_000364,1773.0,1139.0,963.0,64.2,84.5,2017
NGA_SCH_008513,730.0,626.0,487.0,85.8,77.8,2017
NGA_SCH_007311,1473.0,858.0,671.0,58.2,78.2,2017
NGA_SCH_005954,718.0,303.0,259.0,42.2,85.5,2017
NGA_SCH_001787,911.0,428.0,341.0,47.0,79.7,2017
NGA_SCH_005801,637.0,373.0,302.0,58.6,81.0,2017
NGA_SCH_006574,1161.0,466.0,422.0,40.1,90.6,2017
NGA_SCH_003100,671.0,577.0,415.0,86.0,71.9,2017
NGA_SCH_009597,1283.0,1114.0,997.0,86.8,89.5,2017
NGA_SCH_009088,297.0,145.0,125.0,48.8,86.2,2017
NGA_SCH_002557,1842.0,1516.0,1301.0,82.3,85.8,2017
NGA_SCH_001835,233.0,217.0,186.0,93.1,85.7,2017
NGA_SCH_009844,905.0,491.0,364.0,54.3,74.1,2017
NGA_SCH_000636,1023.0,702.0,586.0,68.6,83.5,2017
NGA_SCH_007403,1987.0,1532.0,1095.0,77.1,71.5,2017
NGA_SCH_009452,1679.0,1481.0,1343.0,88.2,90.7,2017
NGA_SCH_008835,1956.0,1659.0,1370.0,84.8,82.6,2017
NGA_SCH_000317,1283.0,974.0,748.0,75.9,76.8,2017
NGA_SCH_002048,1673.0,1207.0,1084.0,72.1,89.8,2017
NGA_SCH_009046,1637.0,1213.0,1100.0,74.1,90.7,2017
NGA_SCH_005415,790.0,711.0,643.0,90.0,90.4,2017
NGA_SCH_003343,1163.0,509.0,402.0,43.8,79.0,2017
NGA_SCH_003425,1601.0,869.0,797.0,54.3,91.7,2017
NGA_SCH_011727,155.0,75.0,66.0,48.4,88.0,2017
NGA_SCH_002468,1732.0,1403.0,1324.0,81.0,94.4,2017
NGA_SCH_009953,943.0,613.0,544.0,65.0,88.7,2017
NGA_SCH_001018,764.0,691.9029827954799,636.0,90.6,91.9,2017
NGA_SCH_002292,1268.0,961.0,882.0,75.8,91.8,2017
NGA_SCH_005875,1213.0,501.0,381.0,41.3,76.0,2017
NGA_SCH_011390,312.0,242.0,216.0,77.6,89.3,2017
NGA_SCH_006551,861.0,677.0,574.0,78.6,84.8,2017
NGA_SCH_001996,1242.0,632.0,600.0,50.9,94.9,2017
NGA_SCH_011534,717.0,587.0,533.0,81.9,90.8,2017
NGA_SCH_010291,1480.0,1187.0,898.0,80.2,75.7,2017
NGA_SCH_006485,418.0,274.0,200.0,65.6,73.0,2017
NGA_SCH_006893,1029.4926440539436,729.0,561.0,70.8,77.0,2017
NGA_SCH_002963,352.0,312.0,295.0,88.6,94.6,2017
NGA_SCH_003322,610.0,355.0,324.0,58.2,91.3,2017
NGA_SCH_010221,1897.0,1334.0,1166.0,70.3,87.4,2017
NGA_SCH_007100,1848.0,1015.0,851.0,54.9,83.8,2017
NGA_SCH_011287,733.0,550.0,428.0,75.0,77.8,2017
NGA_SCH_004371,1153.0,1020.0,850.0,88.5,83.3,2017
NGA_SCH_007693,577.0,413.0,378.0,71.6,91.5,2017
NGA_SCH_000922,1223.0,823.0,723.0,67.3,87.8,2017
NGA_SCH_007163,1115.0,527.0,460.0,47.3,87.3,2017
NGA_SCH_004717,1653.0,1528.0,1328.0,92.4,86.9,2017
NGA_SCH_004239,1742.0,1218.0,945.0,69.9,77.6,2017
NGA_SCH_000160,1310.0,816.0,755.0,62.3,92.5,2017
NGA_SCH_007283,1282.0,892.0,761.0,69.6,85.3,2017
NGA_SCH_010946,1284.0,994.0,758.0,77.4,76.3,2017
NGA_SCH_006900,1695.0,1288.0,1045.0,76.0,81.1,2017
NGA_SCH_008684,1680.0,691.9029827954799,860.0,41.2,124.3,2017
NGA_SCH_001234,1776.0,1007.0,792.0,56.7,78.6,2017
NGA_SCH_003919,597.0,385.0,293.0,64.5,76.1,2017
NGA_SCH_007474,564.0,503.0,360.0,89.2,71.6,2017
NGA_SCH_003280,419.0,175.0,152.0,41.8,86.9,2017
NGA_SCH_010678,728.0,291.0,239.0,40.0,82.1,2017
NGA_SCH_001563,1601.0,898.0,685.0,56.1,76.3,2017
NGA_SCH_003129,1823.0,899.0,648.0,49.3,72.1,2017
NGA_SCH_011664,323.0,235.0,181.0,72.8,77.0,2017
NGA_SCH_009897,1122.0,691.9029827954799,788.0,61.7,113.9,2017
NGA_SCH_005731,752.0,530.0,433.0,70.5,81.7,2017
NGA_SCH_000918,1105.0,673.0,510.0,60.9,75.8,2017
NGA_SCH_001878,1677.0,1422.0,1312.0,84.8,92.3,2017
NGA_SCH_005671,255.0,238.0,224.0,93.3,94.1,2017
NGA_SCH_009765,1590.0,1043.0,809.0,65.6,77.6,2017
NGA_SCH_003058,117.0,107.0,88.0,91.5,82.2,2017
NGA_SCH_004291,230.0,171.0,122.0,74.3,71.3,2017
NGA_SCH_002770,1818.0,1706.0,1385.0,93.8,81.2,2017
NGA_SCH_007904,357.0,204.0,154.0,57.1,75.5,2017
NGA_SCH_006492,1975.0,945.0,725.0,47.8,76.7,2017
NGA_SCH_008793,1451.0,1215.0,993.0,83.7,81.7,2017
NGA_SCH_001364,247.0,233.0,217.0,94.3,93.1,2017
NGA_SCH_008334,1009.0,889.0,787.0,88.1,88.5,2017
NGA_SCH_004052,1729.0,737.0,592.0,42.6,80.3,2017
NGA_SCH_003829,852.0,587.0,486.0,68.9,82.8,2017
NGA_SCH_006716,492.0,415.0,380.0,84.3,91.6,2017
NGA_SCH_009753,226.0,204.0,167.0,90.3,81.9,2017
NGA_SCH_005603,1864.0,915.0,701.0,49.1,76.6,2017
NGA_SCH_010200,708.0,666.0,565.0,94.1,84.8,2017
NGA_SCH_006496,1215.0,827.0,707.0,68.1,85.5,2017
NGA_SCH_009715,1780.0,1322.0,1065.0,74.3,80.6,2017
NGA_SCH_002185,1291.0,1193.0,1042.0,92.4,87.3,2017
NGA_SCH_008616,243.0,213.0,150.0,87.7,70.4,2017
NGA_SCH_002960,403.0,318.0,290.0,78.9,91.2,2017
NGA_SCH_006411,1636.0,740.0,570.0,45.2,77.0,2017
NGA_SCH_003294,1532.0,740.0,647.0,48.3,87.4,2017
NGA_SCH_011222,646.0,283.0,203.0,43.8,71.7,2017
NGA_SCH_003545,1509.0,1108.0,807.0,73.4,72.8,2017
NGA_SCH_000050,385.0,293.0,267.0,76.1,91.1,2017
NGA_SCH_009671,1327.0,871.0,651.0,65.6,74.7,2017
NGA_SCH_004116,518.0,253.0,222.0,48.8,87.7,2017
NGA_SCH_007696,569.0,305.0,228.0,53.6,74.8,2017
NGA_SCH_002326,261.0,149.0,114.0,57.1,76.5,2017
NGA_SCH_007989,1224.0,509.0,455.0,41.6,89.4,2017
NGA_SCH_000890,935.0,502.0,396.0,53.7,78.9,2017
NGA_SCH_000700,1518.0,1058.0,893.0,69.7,84.4,2017
NGA_SCH_004960,1618.0,1072.0,976.0,66.3,91.0,2017
NGA_SCH_008762,835.0,508.0,376.0,60.8,74.0,2017
NGA_SCH_009071,1185.0,516.0,397.0,43.5,76.9,2017
NGA_SCH_003170,593.0,440.0,335.0,74.2,76.1,2017
NGA_SCH_001521,1725.0,1474.0,1218.0,85.4,82.6,2017
NGA_SCH_003872,1284.0,1085.0,1016.0,84.5,93.6,2017
NGA_SCH_011512,1448.0,1282.0,1134.0,88.5,88.5,2017
NGA_SCH_008411,1237.0,1074.0,837.0,86.8,77.9,2017
NGA_SCH_003578,893.0,419.0,294.0,46.9,70.2,2017
NGA_SCH_002439,810.0,660.0,579.0,81.5,87.7,2017
NGA_SCH_007753,311.0,284.0,254.0,91.3,89.4,2017
NGA_SCH_002498,1063.0,1007.0,803.0,94.7,79.7,2017
NGA_SCH_003968,456.0,196.0,147.0,43.0,75.0,2017
NGA_SCH_009598,166.0,134.0,121.0,80.7,90.3,2017
NGA_SCH_006052,361.0,289.0,204.0,80.1,70.6,2017
NGA_SCH_003096,428.0,306.0,239.0,71.5,78.1,2017
NGA_SCH_010307,1837.0,1708.0,1251.0,93.0,73.2,2017
NGA_SCH_009952,653.0,579.0,549.0,88.7,94.8,2017
NGA_SCH_010764,1015.0,438.0,358.0,43.2,81.7,2017
NGA_SCH_008983,528.0,486.0,352.0,92.0,72.4,2017
NGA_SCH_006992,1217.0,546.0,423.0,44.9,77.5,2017
NGA_SCH_002707,1005.0,878.0,621.0,87.4,70.7,2017
NGA_SCH_009231,1874.0,839.0,647.0,44.8,77.1,2017
NGA_SCH_011705,714.0,333.0,254.0,46.6,76.3,2017
NGA_SCH_009310,791.0,741.0,653.0,93.7,88.1,2017
NGA_SCH_003158,309.0,160.0,150.0,51.8,93.8,2017
NGA_SCH_001212,931.0,652.0,505.0,70.0,77.5,2017
NGA_SCH_000945,1344.0,1074.0,809.0,79.9,75.3,2017
NGA_SCH_009544,642.0,440.0,344.0,68.5,78.2,2017
NGA_SCH_004163,392.0,243.0,177.0,62.0,72.8,2017
NGA_SCH_006445,1213.0,1000.0,836.0,82.4,83.6,2017
NGA_SCH_005938,562.0,428.0,371.0,76.2,86.7,2017
NGA_SCH_009432,1966.0,1750.0,1357.0,89.0,77.5,2017
NGA_SCH_002951,711.0,346.0,295.0,48.7,85.3,2017
NGA_SCH_005106,1652.0,840.0,708.0,50.8,84.3,2017
NGA_SCH_003342,1541.0,1457.0,1139.0,94.5,78.2,2017
NGA_SCH_006437,1456.0,631.0,494.0,43.3,78.3,2017
NGA_SCH_005702,1075.0,623.0,443.0,58.0,71.1,2017
NGA_SCH_001081,1796.0,1349.0,1155.0,75.1,85.6,2017
NGA_SCH_010548,1728.0,1125.0,847.0,65.1,75.3,2017
NGA_SCH_003410,1474.0,880.0,781.0,59.7,88.8,2017
NGA_SCH_000194,1209.0,865.0,727.0,71.5,84.0,2017
NGA_SCH_010453,960.0,545.0,451.0,56.8,82.8,2017
NGA_SCH_010632,201.0,93.0,71.0,46.3,76.3,2017
NGA_SCH_008209,1632.0,1167.0,891.0,71.5,76.3,2017
NGA_SCH_010625,606.0,557.0,438.0,91.9,78.6,2017
NGA_SCH_000284,1720.0,946.0,893.0,55.0,94.4,2017
NGA_SCH_009152,1135.0,1056.0,914.0,93.0,86.6,2017
NGA_SCH_003066,849.0,547.0,507.0,64.4,92.7,2017
NGA_SCH_005507,1989.0,1645.0,1294.0,82.7,78.7,2017
NGA_SCH_000348,1100.0,860.0,632.0,78.2,73.5,2017
NGA_SCH_003861,1246.0,523.0,449.0,42.0,85.9,2017
NGA_SCH_000647,521.0,233.0,213.0,44.7,91.4,2017
NGA_SCH_000599,1365.0,899.0,571.2093307527758,65.9,63.5,2017
NGA_SCH_006064,1430.0,733.0,607.0,51.3,82.8,2017
NGA_SCH_005378,1871.0,1413.0,1217.0,75.5,86.1,2017
NGA_SCH_002862,951.0,707.0,571.2093307527758,74.3,80.8,2017
NGA_SCH_008340,1458.0,1060.0,813.0,72.7,76.7,2017
NGA_SCH_010823,1362.0,659.0,526.0,48.4,79.8,2017
NGA_SCH_009556,231.0,169.0,134.0,73.2,79.3,2017
NGA_SCH_000866,824.0,411.0,346.0,49.9,84.2,2017
NGA_SCH_000434,1603.0,833.0,717.0,52.0,86.1,2017
NGA_SCH_007965,182.0,84.0,78.0,46.2,92.9,2017
NGA_SCH_007946,607.0,374.0,348.0,61.6,93.0,2017
NGA_SCH_010431,583.0,451.0,364.0,77.4,80.7,2017
NGA_SCH_001254,1077.0,562.0,524.0,52.2,93.2,2017
NGA_SCH_008959,259.0,229.0,187.0,88.4,81.7,2017
NGA_SCH_001952,732.0,559.0,449.0,76.4,80.3,2017
NGA_SCH_009146,141.0,129.0,94.0,91.5,72.9,2017
NGA_SCH_009833,1282.0,883.0,750.0,68.9,84.9,2017
NGA_SCH_007950,1677.0,1169.0,960.0,69.7,82.1,2017
NGA_SCH_002909,252.0,186.0,134.0,73.8,72.0,2017
NGA_SCH_009167,1029.4926440539436,479.0,370.0,46.5,77.2,2017
NGA_SCH_007842,527.0,298.0,276.0,56.5,92.6,2017
NGA_SCH_002954,216.0,111.0,84.0,51.4,75.7,2017
NGA_SCH_002799,1545.0,691.0,572.0,44.7,82.8,2017
NGA_SCH_004895,1885.0,807.0,568.0,42.8,70.4,2017
NGA_SCH_008049,1755.0,1030.0,769.0,58.7,74.7,2017
NGA_SCH_009926,946.0,821.0,587.0,86.8,71.5,2017
NGA_SCH_010379,1009.0,555.0,469.0,55.0,84.5,2017
NGA_SCH_005422,1744.0,1445.0,1349.0,82.9,93.4,2017
NGA_SCH_006812,625.0,554.0,521.0,88.6,94.0,2017
NGA_SCH_000753,1650.0,1411.0,1266.0,85.5,89.7,2017
NGA_SCH_007959,995.0,675.0,583.0,67.8,86.4,2017
NGA_SCH_007674,1926.0,1186.0,852.0,61.6,71.8,2017
NGA_SCH_002820,959.0,715.0,674.0,74.6,94.3,2017
NGA_SCH_009206,1506.0,1217.0,959.0,80.8,78.8,2017
NGA_SCH_003702,265.0,228.0,170.0,86.0,74.6,2017
NGA_SCH_002221,1703.0,1159.0,819.0,68.1,70.7,2017
NGA_SCH_010071,1931.0,1687.0,1187.0,87.4,70.4,2017
NGA_SCH_006447,1880.0,763.0,689.0,40.6,90.3,2017
NGA_SCH_002443,603.0,344.0,324.0,57.0,94.2,2017
NGA_SCH_008834,414.0,225.0,173.0,54.3,76.9,2017
NGA_SCH_006521,1733.0,1051.0,907.0,60.6,86.3,2017
NGA_SCH_001973,594.0,302.0,227.0,50.8,75.2,2017
NGA_SCH_010622,1029.4926440539436,1009.0,850.0,98.0,84.2,2017
NGA_SCH_007299,145.0,90.0,71.0,62.1,78.9,2017
NGA_SCH_005650,53.0,47.0,40.0,88.7,85.1,2017
NGA_SCH_000687,152.0,74.0,69.0,48.7,93.2,2017
NGA_SCH_005757,1954.0,1751.0,1270.0,89.6,72.5,2017
NGA_SCH_003753,1209.0,1006.0,737.0,83.2,73.3,2017
NGA_SCH_005441,1689.0,692.0,571.2093307527758,41.0,82.5,2017
NGA_SCH_008745,105.0,63.0,55.0,60.0,87.3,2017
NGA_SCH_003920,1886.0,1575.0,1321.0,83.5,83.9,2017
NGA_SCH_006318,103.0,67.0,61.0,65.0,91.0,2017
NGA_SCH_003366,512.0,436.0,372.0,85.2,85.3,2017
NGA_SCH_002939,1029.4926440539436,620.0,522.0,60.2,84.2,2017
NGA_SCH_008503,1720.0,941.0,817.0,54.7,86.8,2017
NGA_SCH_003774,1029.4926440539436,610.0,578.0,59.3,94.8,2017
NGA_SCH_002091,511.0,351.0,310.0,68.7,88.3,2017
NGA_SCH_008326,1555.0,1155.0,959.0,74.3,83.0,2017
NGA_SCH_007699,74.0,35.0,27.0,47.3,77.1,2017
NGA_SCH_008070,981.0,540.0,475.0,55.0,88.0,2017
NGA_SCH_011078,67.0,45.0,41.0,67.2,91.1,2017
NGA_SCH_011099,1259.0,873.0,782.0,69.3,89.6,2017
NGA_SCH_006629,1546.0,1427.0,1086.0,92.3,76.1,2017
NGA_SCH_005283,1345.0,598.0,422.0,44.5,70.6,2017
NGA_SCH_000376,228.0,211.0,188.0,92.5,89.1,2017
NGA_SCH_008382,858.0,393.0,289.0,45.8,73.5,2017
NGA_SCH_005461,110.0,57.0,48.0,51.8,84.2,2017
NGA_SCH_002976,338.0,229.0,173.0,67.8,75.5,2017
NGA_SCH_003441,1107.0,872.0,784.0,78.8,89.9,2017
NGA_SCH_010958,1924.0,1389.0,1213.0,72.2,87.3,2017
NGA_SCH_008344,1000.0,788.0,571.2093307527758,78.8,72.5,2017
NGA_SCH_007763,380.0,205.0,175.0,53.9,85.4,2017
NGA_SCH_008048,1503.0,1322.0,1136.0,88.0,85.9,2017
NGA_SCH_003619,362.0,218.0,201.0,60.2,92.2,2017
NGA_SCH_008439,1675.0,739.0,526.0,44.1,71.2,2017
NGA_SCH_004095,697.0,520.0,489.0,74.6,94.0,2017
NGA_SCH_010849,517.0,444.0,368.0,85.9,82.9,2017
NGA_SCH_008573,610.0,404.0,365.0,66.2,90.3,2017
NGA_SCH_003992,1261.0,1083.0,795.0,85.9,73.4,2017
NGA_SCH_009728,1017.0,794.0,675.0,78.1,85.0,2017
NGA_SCH_001960,756.0,449.0,398.0,59.4,88.6,2017
NGA_SCH_007777,1517.0,840.0,620.0,55.4,73.8,2017
NGA_SCH_009517,766.0,486.0,382.0,63.4,78.6,2017
NGA_SCH_005380,1793.0,900.0,643.0,50.2,71.4,2017
NGA_SCH_005919,1847.0,1637.0,1335.0,88.6,81.6,2017
NGA_SCH_003754,1764.0,1284.0,1168.0,72.8,91.0,2017
NGA_SCH_009149,860.0,487.0,399.0,56.6,81.9,2017
NGA_SCH_008099,338.0,242.0,192.0,71.6,79.3,2017
NGA_SCH_008117,76.0,38.0,35.0,50.0,92.1,2017
NGA_SCH_005175,1636.0,1222.0,986.0,74.7,80.7,2017
NGA_SCH_001891,1721.0,889.0,721.0,51.7,81.1,2017
NGA_SCH_009169,978.0,890.0,845.0,91.0,94.9,2017
NGA_SCH_009037,1541.0,645.0,453.0,41.9,70.2,2017
NGA_SCH_005602,89.0,68.0,51.0,76.4,75.0,2017
NGA_SCH_002121,1005.0,464.0,425.0,46.2,91.6,2017
NGA_SCH_011083,1471.0,757.0,575.0,51.5,76.0,2017
NGA_SCH_010880,1292.0,918.0,758.0,71.1,82.6,2017
NGA_SCH_001942,1591.0,762.0,538.0,47.9,70.6,2017
NGA_SCH_008814,866.0,421.0,297.0,48.6,70.5,2017
NGA_SCH_000215,1998.0,1175.0,1006.0,58.8,85.6,2017
NGA_SCH_000585,397.0,351.0,271.0,88.4,77.2,2017
NGA_SCH_011431,1639.0,1497.0,1265.0,91.3,84.5,2017
NGA_SCH_000747,1235.0,726.0,513.0,58.8,70.7,2017
NGA_SCH_010677,1097.0,700.0,623.0,63.8,89.0,2017
NGA_SCH_000055,1161.0,557.0,404.0,48.0,72.5,2017
NGA_SCH_005960,1971.0,879.0,827.0,44.6,94.1,2017
NGA_SCH_000465,329.0,166.0,139.0,50.5,83.7,2017
NGA_SCH_002015,439.0,217.0,171.0,49.4,78.8,2017
NGA_SCH_005720,150.0,93.0,73.0,62.0,78.5,2017
NGA_SCH_002362,1635.0,981.0,752.0,60.0,76.7,2017
NGA_SCH_005082,1095.0,1028.0,747.0,93.9,72.7,2017
NGA_SCH_002616,101.0,80.0,60.0,79.2,75.0,2017
NGA_SCH_010508,1070.0,482.0,364.0,45.0,75.5,2017
NGA_SCH_004543,756.0,693.0,486.0,91.7,70.1,2017
NGA_SCH_000123,1825.0,1728.0,1437.0,94.7,83.2,2017
NGA_SCH_001100,1632.0,998.0,789.0,61.2,79.1,2017
NGA_SCH_008134,1337.0,743.0,678.0,55.6,91.3,2017
NGA_SCH_008816,1621.0,1012.0,936.0,62.4,92.5,2017
NGA_SCH_004941,1029.4926440539436,843.0,638.0,81.9,75.7,2017
NGA_SCH_004403,826.0,624.0,451.0,75.5,72.3,2017
NGA_SCH_008586,326.0,232.0,187.0,71.2,80.6,2017
NGA_SCH_010952,143.0,134.0,97.0,93.7,72.4,2017
NGA_SCH_000153,1416.0,1104.0,965.0,78.0,87.4,2017
NGA_SCH_009376,1029.4926440539436,726.0,666.0,70.5,91.7,2017
NGA_SCH_007906,152.0,114.0,96.0,75.0,84.2,2017
NGA_SCH_004143,1072.0,662.0,527.0,61.8,79.6,2017
NGA_SCH_001548,821.0,476.0,389.0,58.0,81.7,2017
NGA_SCH_009212,642.0,486.0,388.0,75.7,79.8,2017
NGA_SCH_003079,1957.0,1321.0,994.0,67.5,75.2,2017
NGA_SCH_006805,1877.0,1455.0,1223.0,77.5,84.1,2017
NGA_SCH_009176,255.0,164.0,571.2093307527758,64.3,348.3,2017
NGA_SCH_006412,1189.0,651.0,472.0,54.8,72.5,2017
NGA_SCH_002756,90.0,60.0,54.0,66.7,90.0,2017
NGA_SCH_000695,358.0,310.0,258.0,86.6,83.2,2017
NGA_SCH_002758,602.0,359.0,280.0,59.6,78.0,2017
NGA_SCH_000381,106.0,70.0,53.0,66.0,75.7,2017
NGA_SCH_005171,314.0,197.0,162.0,62.7,82.2,2017
NGA_SCH_002627,692.0,636.0,499.0,91.9,78.5,2017
NGA_SCH_007051,287.0,117.0,109.0,40.8,93.2,2017
NGA_SCH_008151,1251.0,867.0,803.0,69.3,92.6,2017
NGA_SCH_001175,1171.0,774.0,619.0,66.1,80.0,2017
NGA_SCH_004483,1783.0,1264.0,894.0,70.9,70.7,2017
NGA_SCH_005312,572.0,502.0,415.0,87.8,82.7,2017
NGA_SCH_005313,1357.0,1221.0,924.0,90.0,75.7,2017
NGA_SCH_008977,721.0,291.0,248.0,40.4,85.2,2017
NGA_SCH_008012,1453.0,1219.0,935.0,83.9,76.7,2017
NGA_SCH_005871,1248.0,616.0,486.0,49.4,78.9,2017
NGA_SCH_002586,1124.0,686.0,635.0,61.0,92.6,2017
NGA_SCH_009113,1825.0,1523.0,1066.0,83.5,70.0,2017
NGA_SCH_010525,641.0,339.0,279.0,52.9,82.3,2017
NGA_SCH_011470,498.0,327.0,253.0,65.7,77.4,2017
NGA_SCH_010643,1935.0,1286.0,927.0,66.5,72.1,2017
NGA_SCH_008953,656.0,437.0,394.0,66.6,90.2,2017
NGA_SCH_003484,386.0,362.0,308.0,93.8,85.1,2017
NGA_SCH_002624,1132.0,913.0,715.0,80.7,78.3,2017
NGA_SCH_009847,863.0,779.0,580.0,90.3,74.5,2017
NGA_SCH_009303,1544.0,1291.0,1153.0,83.6,89.3,2017
NGA_SCH_003979,624.0,296.0,269.0,47.4,90.9,2017
NGA_SCH_001865,289.0,241.0,176.0,83.4,73.0,2017
NGA_SCH_001262,1827.0,1144.0,1058.0,62.6,92.5,2017
NGA_SCH_003983,428.0,400.0,284.0,93.5,71.0,2017
NGA_SCH_000279,1051.0,982.0,726.0,93.4,73.9,2017
NGA_SCH_001544,818.0,707.0,671.0,86.4,94.9,2017
NGA_SCH_004583,1091.0,621.0,474.0,56.9,76.3,2017
NGA_SCH_001240,1113.0,883.0,760.0,79.3,86.1,2017
NGA_SCH_006734,971.0,853.0,678.0,87.8,79.5,2017
NGA_SCH_003186,1224.0,611.0,542.0,49.9,88.7,2017
NGA_SCH_010562,1803.0,1204.0,1132.0,66.8,94.0,2017
NGA_SCH_008494,1029.4926440539436,858.0,689.0,83.3,80.3,2017
NGA_SCH_006828,719.0,542.0,427.0,75.4,78.8,2017
NGA_SCH_002206,430.0,384.0,291.0,89.3,75.8,2017
NGA_SCH_008451,958.0,635.0,493.0,66.3,77.6,2017
NGA_SCH_000354,885.0,528.0,370.0,59.7,70.1,2017
NGA_SCH_001757,1333.0,590.0,511.0,44.3,86.6,2017
NGA_SCH_004841,1286.0,895.0,717.0,69.6,80.1,2017
NGA_SCH_000200,540.0,390.0,303.0,72.2,77.7,2017
NGA_SCH_011362,687.0,372.0,344.0,54.1,92.5,2017
NGA_SCH_000799,868.0,451.0,335.0,52.0,74.3,2017
NGA_SCH_011605,394.0,311.0,238.0,78.9,76.5,2017
NGA_SCH_008002,226.0,166.0,144.0,73.5,86.7,2017
